Lot size,Bedrooms,Bathrooms,Year built,Neighborhood,Distance to park,Distance to school,Distance to shopping,Floors,Garage capacity,HasPool,HasFireplace,HasDeck,HasBasement,Heating,Cooling,NumPrevOwner,Energy rating,Made,Price
1355,4,1,1938,Urban,1.272134331,7.487923454,2.759634968,2,1,YES,NO,NO,0,Oil,Wall,3,5,1999,431082
4590,2,2,1934,Suburban,4.47949352,1.086672829,2.153766338,1,2,NO,NO,YES,0,Electric,Central,3,5,1993,431135
3094,3,1,1977,Urban,2.639787223,4.560766679,2.327824809,2,2,NO,YES,YES,0,Oil,Central,3,2,2000,431150
4510,3,2,1956,Suburban,1.815033656,7.492758747,1.336159627,2,1,YES,NO,YES,1,Gas,Central,3,9,2015,431595
2823,4,1,1987,Urban,4.802001523,1.469947769,2.746140923,1,1,NO,YES,YES,0,Gas,Central,3,1,2009,431806
4342,2,1,1923,Suburban,2.357296679,0.322792842,2.086574874,1,0,NO,NO,NO,0,Gas,Wall,3,8,2001,432225
4450,2,1,1970,Urban,3.284333216,8.560712885,2.930252733,2,1,YES,NO,YES,1,Oil,Central,3,2,2013,432543
2445,4,1,1934,Urban,4.311564581,9.708675993,0.900428357,1,2,NO,NO,YES,0,Gas,Window,3,9,2008,432591
4266,2,1,1909,Rural,0.700158943,3.428036852,3.594445604,1,1,YES,YES,YES,0,Oil,Central,3,8,2020,432845
3410,4,2,1972,Suburban,3.854169798,7.323105827,3.958391952,1,0,NO,NO,NO,0,Oil,Window,3,8,2003,432896
3076,3,1,1985,Urban,1.25427308,6.22162844,3.820981935,1,2,YES,YES,YES,1,Gas,Window,3,9,2015,433096
3939,4,1,1942,Rural,3.64431849,2.451409594,3.864849223,2,1,YES,NO,NO,1,Electric,Window,3,4,2016,433201
3708,4,2,1945,Urban,3.589152762,2.091251772,1.797516301,1,0,NO,NO,YES,0,Oil,Central,3,2,2006,433477
1066,3,1,1966,Suburban,4.31069226,6.002208427,4.371141047,1,2,YES,YES,NO,1,Gas,Window,3,7,1995,433590
3723,4,1,1977,Rural,2.520657186,7.573907982,3.124967191,2,1,YES,YES,NO,0,Oil,Window,3,4,2010,433639
2166,4,1,1980,Suburban,4.287125636,5.939360505,1.675083981,2,1,NO,NO,NO,1,Oil,Central,3,5,2014,434226
2998,2,1,1907,Suburban,0.69472243,2.152096973,2.819166616,1,1,NO,YES,NO,1,Oil,Window,3,1,2015,434252
2267,4,2,1930,Urban,2.776613241,5.567000574,3.594583805,2,1,NO,YES,YES,0,Gas,Wall,3,8,2017,434558
4823,3,2,1964,Urban,1.382189697,1.545567365,6.544065011,2,0,NO,NO,NO,0,Electric,Window,3,8,1997,435556
3305,3,2,1975,Urban,1.671037542,4.934515639,4.085177848,1,1,NO,YES,YES,1,Electric,Window,3,8,2009,435837
4440,4,1,1928,Urban,4.35712537,2.609660059,2.67781755,2,1,YES,NO,YES,0,Gas,Central,3,6,2000,436038
2534,4,2,1962,Urban,2.477807037,0.294144271,4.422560329,1,1,YES,YES,NO,1,Gas,Central,3,5,2000,436200
2986,3,1,1972,Rural,2.269008756,6.805684276,4.730171805,1,1,NO,NO,NO,0,Gas,Wall,3,8,2004,437066
3294,3,2,1920,Rural,2.714053023,9.468018481,3.004910559,2,0,NO,YES,YES,1,Electric,Wall,3,8,2006,437320
2930,2,1,1916,Suburban,3.596676095,5.219496792,1.987291983,1,1,NO,NO,YES,1,Electric,Wall,3,8,2008,437347
4254,2,2,1901,Rural,2.137976906,6.134332247,2.205454192,1,1,YES,NO,YES,0,Gas,Central,3,9,2013,437439
2838,2,1,1986,Suburban,2.749751593,9.711456559,3.0877812,2,1,NO,YES,NO,0,Electric,Central,3,4,2019,437506
4005,3,2,1947,Suburban,4.896842044,1.969814849,1.25362752,1,1,YES,YES,YES,0,Electric,Window,3,5,2014,438072
3995,3,2,1979,Suburban,3.21691761,8.554089784,1.952190182,1,1,NO,NO,NO,1,Gas,Central,3,6,2000,438130
3777,4,2,1965,Suburban,1.267852332,0.319807849,3.044802456,1,1,NO,NO,YES,0,Oil,Wall,3,2,2000,438246
4672,2,1,1978,Urban,1.036204483,9.828258874,4.786755449,1,1,YES,YES,YES,0,Gas,Central,3,7,2019,438414
3094,4,2,1957,Suburban,2.536119676,3.339489713,2.632070782,2,1,YES,NO,YES,0,Electric,Central,3,4,2004,438646
2390,4,2,1930,Suburban,4.538208274,3.510608345,3.621390337,2,1,YES,NO,YES,0,Gas,Window,3,7,1997,438686
4090,3,2,1950,Suburban,0.217032537,1.504259536,2.060415511,1,0,NO,YES,NO,1,Gas,Central,3,9,1996,438688
4300,4,2,1922,Suburban,1.600572302,7.942680389,1.593883819,1,1,NO,YES,NO,0,Electric,Central,3,2,2005,438704
3838,4,1,1988,Urban,4.418164532,5.990958815,4.138718068,2,2,NO,NO,YES,0,Oil,Window,3,2,1995,438725
2168,4,2,1965,Rural,1.282097247,0.248004714,4.352942048,1,1,NO,YES,NO,0,Oil,Central,3,9,2016,439099
2063,3,1,1955,Rural,0.563326089,8.737381869,2.502256375,1,2,NO,YES,NO,1,Oil,Wall,3,5,2003,439647
4521,3,2,1967,Urban,0.319365105,4.152514717,3.003504832,1,2,NO,YES,NO,0,Gas,Wall,3,4,2020,439751
4009,2,1,1905,Rural,3.272846998,1.501952371,3.02056247,1,1,YES,YES,YES,1,Electric,Central,3,7,2014,439805
3832,2,1,1939,Urban,4.62379636,5.012572847,4.861373071,1,0,NO,YES,NO,1,Oil,Wall,3,4,2005,440023
3635,4,2,1981,Urban,4.514447878,4.678322489,2.717416617,2,0,NO,YES,YES,0,Oil,Wall,3,2,1999,440185
1005,4,2,1978,Suburban,0.788445148,6.929228606,3.129723049,2,2,YES,NO,NO,0,Electric,Wall,3,8,2006,440315
4296,4,2,1949,Suburban,4.74449718,7.805881855,2.550868259,2,1,YES,NO,NO,0,Gas,Wall,3,1,2000,440318
3597,2,1,1915,Suburban,0.483857267,6.714988553,2.53552806,1,0,NO,YES,NO,1,Gas,Window,3,3,2003,440366
3017,4,1,1941,Urban,2.218942117,7.205829394,1.842250754,1,2,NO,YES,NO,1,Electric,Window,3,4,2000,440467
4737,3,2,1955,Suburban,4.481087727,0.853389891,4.720265309,2,0,NO,YES,YES,1,Electric,Wall,3,4,2003,440734
3038,3,2,1993,Suburban,3.546072265,9.062686101,2.08935748,2,2,YES,NO,YES,0,Electric,Wall,3,8,2018,440982
2191,4,1,1982,Rural,3.499930377,2.636923747,2.002566261,1,1,YES,NO,NO,0,Oil,Window,3,8,2000,441124
4962,2,1,1975,Urban,4.459468322,5.386874531,3.917943192,2,2,YES,NO,YES,1,Electric,Window,3,5,1997,441199
2648,2,2,1977,Suburban,4.845253739,1.641941066,3.403976765,1,1,NO,NO,NO,1,Gas,Window,3,9,2009,441273
2772,3,1,1907,Suburban,0.896242236,5.32494487,2.420242442,2,1,YES,NO,NO,1,Oil,Wall,3,8,2016,441714
3116,2,2,1905,Rural,4.056641885,4.739651206,3.882986205,1,2,NO,YES,YES,0,Gas,Central,3,8,1994,441797
1559,4,1,1951,Suburban,0.340827113,1.879998354,4.196297544,1,2,YES,NO,YES,0,Oil,Central,3,5,2014,441918
2996,3,2,1944,Rural,0.48079085,6.793803707,3.775977566,2,2,YES,YES,YES,0,Electric,Window,3,7,2005,441993
1206,4,2,1925,Suburban,0.408246632,3.121623848,3.225057885,2,1,NO,YES,YES,0,Oil,Central,3,6,2003,442335
1799,4,2,1939,Urban,3.911600757,5.417976284,1.953584764,2,2,YES,NO,YES,1,Oil,Central,3,8,2000,442402
3692,3,1,1932,Suburban,3.895897392,9.133602037,3.274475802,2,2,YES,NO,NO,0,Oil,Window,3,7,2003,442465
4421,2,2,1923,Suburban,0.807738772,1.168828236,1.660247746,1,1,YES,NO,YES,1,Gas,Wall,3,9,2013,442646
3549,3,2,1936,Rural,1.654569954,1.087289418,2.90279633,1,0,NO,YES,NO,0,Oil,Window,3,7,2005,442679
1681,4,2,1937,Urban,1.890297524,4.990473083,2.828716676,1,2,NO,YES,NO,0,Gas,Window,3,5,1994,442727
3695,2,1,1904,Urban,0.974746967,9.960526555,1.558597813,1,2,YES,NO,NO,0,Oil,Window,3,2,2019,442782
3455,3,1,1918,Rural,1.564738135,8.147991213,3.494750113,1,2,NO,NO,YES,1,Oil,Wall,3,3,2018,443098
2682,3,1,1946,Rural,1.276742821,4.433994992,2.923872777,1,2,NaN,YES,NO,1,Gas,Window,3,5,1999,443330
4056,3,1,1978,Urban,2.968339572,8.249940957,1.687740407,2,1,NO,NO,NO,0,Electric,Window,3,3,2005,443530
1639,4,2,1957,Suburban,2.126961066,6.148370604,3.306131189,2,0,NO,NO,YES,0,Electric,Window,3,3,2007,443640
4642,2,1,1947,Rural,1.386292161,7.736099118,3.993927791,2,1,NO,NO,NO,1,Oil,Central,3,9,1999,443642
1725,4,1,1977,Rural,2.557063221,9.335177591,3.198887955,2,2,YES,NO,YES,1,Gas,Central,3,3,2000,444485
4217,3,1,1959,Rural,1.174669966,7.365811666,2.878525981,2,2,YES,NO,NO,0,Oil,Window,3,3,2013,444615
4430,3,1,1951,Urban,3.886916409,6.803029755,2.191976745,1,1,YES,NO,YES,0,Gas,Window,3,1,2004,444809
3062,3,2,1917,Suburban,0.356167606,1.390373163,1.652213025,1,0,YES,NO,YES,1,Electric,Central,3,8,1997,444868
1758,4,1,1956,Rural,1.744485297,0.434512594,5.687976244,1,2,YES,NO,NO,0,Gas,Central,3,3,2007,444899
1884,3,2,1944,Urban,1.238219305,6.617009456,1.943214367,2,1,YES,YES,NO,0,Oil,Wall,3,2,2003,444915
1200,4,1,1946,Urban,4.997357337,6.81761868,2.298821348,2,2,YES,YES,YES,1,Gas,Wall,3,5,2005,445025
4713,2,1,1996,Rural,2.497681463,1.577753325,0.345837654,1,1,YES,YES,NO,1,Gas,Window,3,9,2007,445196
2810,4,2,1982,Urban,1.89652473,0.136824642,5.102044756,2,2,YES,NO,NO,0,Electric,Central,3,2,2003,445208
1337,4,1,1911,Suburban,1.292988516,8.368769979,4.095586,2,1,YES,NO,NO,1,Electric,Wall,3,9,2000,445509
2693,2,2,1912,Rural,4.423961838,6.60625685,1.160829611,1,1,YES,NO,YES,1,Electric,Wall,3,1,2009,445516
2205,3,2,1976,Rural,1.337671433,2.73314324,2.946414625,2,1,YES,NO,YES,0,Oil,Wall,3,6,2000,445689
1280,4,1,1920,Urban,4.546569564,5.395240282,2.10634649,1,1,YES,NO,YES,0,Oil,Window,3,1,1995,445743
2341,4,1,1905,Rural,3.434857155,7.250880566,1.898844859,1,2,YES,YES,NO,0,Gas,Central,3,8,2006,445780
2205,3,2,1927,Urban,3.680327156,5.4908598,2.595324882,2,1,YES,NO,YES,1,Gas,Wall,3,7,2007,446050
3674,3,2,1967,Urban,2.253380334,7.964403828,2.965818671,2,2,YES,NO,NO,0,Gas,Central,3,2,1997,446095
3327,4,2,1943,Rural,1.41742157,5.97674439,5.533339001,1,2,YES,YES,YES,1,Gas,Central,3,4,2000,446114
2205,4,2,1946,Suburban,4.843308643,5.67495328,2.640866978,1,0,NO,YES,YES,1,Electric,Window,3,9,1996,446323
3705,3,1,1914,Suburban,1.49934012,1.158506657,4.271665233,2,1,NO,YES,NO,0,Electric,Wall,3,4,2008,446701
4646,2,2,1907,Urban,0.858451571,4.554136533,4.272496544,2,1,YES,NO,YES,0,Electric,Window,3,6,1999,446829
4283,2,1,1915,Urban,0.744670003,0.574781551,3.033526287,1,1,NO,NO,YES,1,Electric,Wall,3,7,2000,446894
1966,4,1,1966,Suburban,1.020727585,3.761897394,3.371381842,1,0,NO,YES,NO,1,Electric,Wall,3,8,2009,447023
4753,2,2,1917,Urban,4.815456482,2.124592953,3.300749017,1,0,NO,NO,YES,1,Electric,Window,3,3,2008,447135
4577,2,1,1942,Urban,3.984916222,1.089325583,2.941862706,1,1,NO,YES,NO,0,Electric,Central,3,3,2008,447823
1172,4,1,1957,Rural,3.035154117,2.727160358,2.207584588,2,1,NO,NO,NO,1,Electric,Window,3,5,2015,447840
3373,2,2,1910,Suburban,1.558096511,1.886195839,4.468502272,1,2,NO,NO,NO,1,Oil,Wall,3,1,2009,447865
1653,4,1,1979,Suburban,1.305398728,7.44778999,3.294167538,1,1,YES,NO,YES,0,Oil,Wall,3,2,2016,447877
3593,2,1,1909,Suburban,4.194301355,0.102384658,2.73647908,1,2,YES,NO,NO,0,Gas,Central,3,8,2018,447919
4367,3,2,1907,Urban,3.536337376,7.956020282,3.752848331,2,2,YES,YES,YES,0,Gas,Wall,3,4,2019,448093
3868,3,1,1960,Urban,2.877349915,0.519111476,3.282006987,2,0,NO,NO,YES,1,Gas,Window,3,8,2000,448572
3898,2,1,1900,Rural,2.176660107,3.361224908,1.895641621,2,1,NO,NO,YES,1,Gas,Wall,3,7,2019,448733
3049,4,1,1938,Rural,3.614189091,3.010633547,4.304066463,1,1,YES,NO,YES,0,Electric,Window,3,7,1994,448783
4389,3,1,1974,Rural,3.77827817,1.878626961,3.585071344,1,2,NO,YES,YES,0,Electric,Central,3,8,2000,448805
2172,4,1,1947,Suburban,2.380886165,2.278655922,4.191931236,1,2,NO,NO,YES,1,Electric,Window,3,5,2004,448950
2661,4,2,1923,Rural,0.69036093,3.636695485,3.320254781,2,2,YES,NO,NO,1,Electric,Central,3,2,2009,448958
2823,3,2,1957,Suburban,4.243002973,7.837078982,2.383167399,2,0,NO,YES,YES,1,Electric,Window,3,7,2007,449102
1130,4,2,1927,Suburban,4.805797196,8.478548327,0.990459945,2,1,NO,YES,NO,1,Electric,Window,3,4,1996,449114
3919,3,2,1954,Suburban,4.319456248,9.375797614,3.620083682,2,1,NO,NO,NO,1,Electric,Central,3,8,2007,449118
4562,2,2,1968,Suburban,4.21211897,1.079789372,3.612400161,1,1,NO,YES,NO,1,Electric,Central,3,3,2019,449462
2633,4,2,1957,Rural,1.585720149,2.525039733,4.209146286,1,2,YES,NO,YES,1,Oil,Window,3,9,2013,449490
3207,2,2,1921,Rural,2.148045689,8.55802523,4.444260047,1,2,YES,YES,YES,0,Oil,Wall,3,9,2012,449552
3100,3,1,1997,Urban,1.259502344,9.675410747,2.888466384,1,2,YES,NO,YES,0,Gas,Wall,3,1,2004,449572
1074,4,1,1929,Suburban,2.948981985,4.477345767,3.454502572,1,1,NO,NO,NO,0,Gas,Central,3,2,2008,449616
1953,4,2,1983,Urban,0.379785484,4.969571999,3.573976701,1,2,YES,YES,NO,0,Gas,Window,3,6,2016,449655
3200,3,2,1968,Urban,1.848175403,1.522507489,3.587097926,2,1,NO,NO,YES,0,Gas,Window,3,3,2007,449858
2810,3,2,1911,Suburban,2.680315219,5.369813202,2.559436466,1,2,YES,NO,NO,0,Electric,Wall,3,1,2017,449930
2015,4,1,1972,Urban,1.874689854,1.532635298,2.71139197,1,2,YES,YES,NO,0,Electric,Window,3,9,2004,450148
4202,3,2,1960,Urban,4.281095513,6.501549223,3.690255929,1,2,YES,YES,YES,0,Electric,Window,3,5,2017,450537
3544,3,2,1974,Urban,3.641912099,2.294308415,2.779099749,1,2,YES,NO,NO,0,Electric,Central,3,6,2005,450660
4638,2,1,1960,Rural,2.779886018,5.672019348,1.665545919,2,1,YES,YES,YES,1,Electric,Central,3,3,2003,450684
4234,4,1,1921,Suburban,1.125807157,3.255102847,3.736078756,2,1,YES,NO,YES,1,Electric,Wall,3,3,2018,450790
3802,3,1,1997,Urban,2.531981579,8.84516204,2.640301164,2,1,YES,YES,NO,0,Electric,Window,3,9,1993,451062
3479,3,2,1968,Urban,2.476857255,5.118608149,3.319811635,1,1,NO,NO,NO,1,Electric,Central,3,5,1997,451242
3599,4,2,1918,Urban,1.319823272,8.189311117,3.22877338,2,1,NO,YES,NO,0,Oil,Central,3,2,2003,451402
2959,3,2,1947,Rural,1.872664728,8.854027222,3.891070541,2,0,NO,NO,YES,0,Oil,Window,3,1,1996,451606
4069,4,1,1968,Urban,2.853197086,1.618311791,2.688779102,1,1,NO,NO,YES,0,Gas,Central,3,2,2009,451809
3565,2,1,1956,Urban,2.854509294,6.929970433,2.661743356,1,2,NO,YES,NO,1,Gas,Wall,3,7,2019,451833
2416,4,1,1967,Suburban,3.892575928,9.550912755,1.293936919,1,2,YES,NO,NO,0,Gas,Central,3,2,2014,452049
1797,3,1,1992,Urban,2.0586258,2.873327776,1.706654484,2,1,YES,NO,NO,1,Gas,Central,3,5,2007,452062
4068,4,2,1917,Suburban,0.582879572,5.169031552,2.012497207,2,0,NO,NO,YES,0,Electric,Central,3,7,2004,452101
3885,2,2,1988,Urban,4.734304837,6.960420758,0.910450307,1,0,NO,NO,NO,1,Electric,Wall,3,7,2009,452366
4006,3,1,1926,Rural,3.854889948,4.675190685,4.415912362,2,2,YES,NO,NO,0,Electric,Wall,3,9,2000,452419
3467,4,1,1915,Suburban,3.919705241,8.457674899,3.239556237,2,1,YES,YES,YES,1,Electric,Window,3,4,2006,452442
2354,4,2,1916,Suburban,4.226749281,7.382862334,1.384023666,2,2,YES,NO,NO,1,Electric,Wall,3,6,1992,452618
4869,3,2,1911,Rural,0.863672529,3.821789916,2.963111047,2,0,NO,YES,YES,1,Electric,Wall,3,2,2005,452635
4767,2,2,1902,Suburban,1.73730081,2.292860403,2.971419248,1,2,YES,YES,YES,1,Electric,Central,3,3,2021,453034
4791,2,1,1903,Suburban,0.293146167,7.231196873,4.027045852,1,2,YES,YES,NO,0,Electric,Central,3,8,2005,453229
3914,4,2,1964,Suburban,4.72449319,1.745385314,3.843971024,2,1,YES,YES,YES,1,Oil,Central,3,4,2004,453343
4687,2,2,1944,Urban,2.133489016,9.333192602,1.431387326,1,0,NO,YES,YES,1,Oil,Window,3,5,2017,453487
3188,4,2,1957,Rural,4.737255401,3.49050467,2.012420005,1,1,YES,NO,NO,1,Gas,Central,3,6,2020,453571
2982,3,2,1955,Suburban,2.591547273,4.901423617,3.32463679,2,0,NO,YES,NO,1,Gas,Wall,3,5,2003,453894
4255,2,2,1952,Urban,0.421567832,6.890175123,4.279039916,2,3,YES,NO,NO,0,Gas,Central,3,5,2003,454114
3711,3,2,1980,Urban,1.233608695,9.496213323,3.169428084,2,2,YES,YES,YES,1,Gas,Wall,3,3,2020,454336
1928,4,1,1919,Suburban,4.078641938,5.812828083,3.794498291,2,3,YES,NO,NO,1,Electric,Wall,3,3,2013,454469
4481,2,2,1949,Urban,4.07026974,4.731706915,2.615375824,2,0,NO,YES,NO,0,Electric,Wall,3,5,2015,454487
2485,4,1,1955,Urban,0.631161826,9.603175227,3.349225563,1,1,NO,YES,YES,0,Electric,Wall,3,9,2008,454922
3747,3,1,1916,Suburban,2.180405775,5.903205305,3.693751921,2,0,NO,NO,NO,1,Electric,Central,3,2,2000,455052
4055,2,2,1914,Suburban,3.956181417,3.911091354,2.127885447,2,1,YES,YES,YES,0,Electric,Wall,3,9,2017,455075
4447,4,1,1905,Suburban,4.656616639,8.712068746,3.576299653,2,0,NO,NO,YES,0,Electric,Window,3,9,2020,455493
4860,4,1,1944,Rural,3.389391675,4.08585324,2.422597808,2,3,YES,YES,YES,1,Electric,Central,3,9,2000,455705
2215,4,2,1914,Suburban,0.868822858,3.739814656,3.787931252,1,1,YES,YES,YES,1,Electric,Wall,3,8,2013,455805
4215,2,2,1987,Rural,3.154240725,9.167835739,5.28026023,2,1,NO,NO,YES,1,Oil,Window,3,2,2017,455898
1492,4,1,1931,Rural,2.862311797,3.659477131,3.799911282,2,1,NO,NO,NO,1,Oil,Wall,3,1,2009,456000
1850,3,2,1914,Rural,1.49741432,4.617626646,4.091298956,2,2,NO,YES,YES,1,Gas,Central,3,3,2003,456046
3626,3,1,1995,Suburban,4.205422766,1.440646613,1.30803878,2,3,YES,YES,NO,0,Gas,Central,3,7,2000,456261
4219,4,1,1981,Rural,1.049213549,2.355005582,3.620124051,2,3,YES,NO,YES,0,Gas,Wall,3,4,1996,456278
2853,4,1,1935,Suburban,4.231409839,1.095250551,2.505798451,2,1,YES,NO,NO,0,Gas,Window,3,3,2019,456477
3187,3,2,1936,Rural,0.292530531,7.115899528,2.586877114,2,2,YES,NO,YES,0,Electric,Window,3,1,1999,456821
3981,2,2,1962,Rural,0.906174325,2.664447927,1.845105964,2,2,NO,NO,NO,1,Electric,Central,3,9,2020,457314
4348,4,2,1912,Rural,1.825931778,4.24179408,3.551176702,1,1,YES,YES,NO,0,Electric,Wall,3,6,2016,457392
4561,3,2,1903,Suburban,4.946714064,3.360842864,2.974283035,1,2,YES,NO,YES,1,Electric,Wall,3,8,2007,457599
3808,4,1,1986,Suburban,3.761400761,7.202295199,5.41839122,1,3,YES,YES,YES,1,Electric,Central,3,5,1998,457600
4359,2,2,1971,Suburban,1.881220841,6.484572606,2.482034616,1,3,YES,YES,NO,0,Electric,Wall,3,2,2000,457632
4584,3,1,1942,Urban,0.285144082,6.403259852,3.15823087,1,2,NO,YES,NO,0,Electric,Window,3,9,2000,457670
3848,3,1,1919,Urban,3.042620364,5.606740301,3.111390854,2,3,YES,YES,NO,0,Electric,Wall,3,1,2014,457876
4345,2,1,1924,Suburban,1.908186889,9.65996643,3.196831399,1,1,YES,NO,YES,0,Oil,Wall,3,5,1993,457976
4910,3,2,1981,Urban,1.827393282,5.179464462,3.062051349,2,3,YES,YES,NO,0,Oil,Wall,3,4,2013,458265
3264,4,2,1949,Suburban,2.859505503,8.170284297,2.557771074,1,1,YES,YES,NO,0,Gas,Wall,3,1,1996,458502
2059,4,2,1947,Suburban,2.851813088,8.060681536,3.42489815,1,0,NO,NO,YES,0,Gas,Window,3,1,2004,458821
2772,4,2,1941,Urban,4.708632775,0.314107225,3.130743346,2,3,YES,NO,NO,1,Gas,Window,3,3,1994,458943
3088,4,1,1975,Rural,0.3549164,3.892704193,0.1833892,1,0,NO,YES,YES,1,Gas,Central,3,5,2004,459018
4124,3,1,1924,Suburban,4.452533763,2.758938083,3.143100208,1,2,NO,NO,YES,1,Electric,Wall,3,1,2001,459122
4146,4,2,1989,Rural,2.35079545,5.031483774,2.71361733,2,1,NO,YES,NO,1,Electric,Window,3,1,2000,459790
4461,4,1,1909,Rural,2.412322302,5.457761753,1.93671699,1,3,YES,NO,NO,0,Electric,Wall,3,9,2000,460308
2700,4,2,1908,Suburban,0.285318669,5.592586907,5.062051153,2,0,NO,YES,YES,0,Electric,Central,3,2,1999,460494
2819,3,1,1965,Suburban,4.996115765,4.491637043,2.020257244,2,2,YES,YES,YES,1,Electric,Central,3,3,2005,461019
3275,2,2,1980,Rural,2.26772933,0.80314322,2.710082914,1,2,YES,NO,NO,1,Electric,Window,3,8,2000,461054
3779,3,2,1945,Suburban,1.670759799,5.855528916,4.2651555,1,2,YES,NO,NO,0,Electric,Wall,3,1,2000,461077
2291,4,2,1950,Rural,3.023942652,7.24296662,3.135685453,2,3,YES,YES,YES,0,Electric,Window,3,3,1996,461195
4371,2,2,1946,Rural,4.577264721,2.625363502,1.706182635,2,2,YES,NO,YES,1,Oil,Wall,3,6,2003,461241
4974,4,1,1935,Suburban,0.926135337,4.696296456,4.377547523,1,0,NO,YES,NO,0,Oil,Central,3,9,2000,461466
4939,3,2,1995,Urban,3.716938699,7.541629694,1.933961637,1,1,NO,NO,YES,1,Gas,Central,3,8,2006,461484
3523,3,2,1997,Urban,1.702333166,3.468722324,4.857477209,2,1,NO,NO,YES,1,Gas,Central,3,3,2000,461757
1357,4,2,1946,Rural,0.94651086,1.993762651,2.058184979,1,1,NO,YES,YES,0,Gas,Central,3,3,2014,461780
3746,2,2,1961,Urban,3.064849142,8.449935178,0.196184297,2,2,NO,NO,NO,0,Gas,Central,3,8,1993,461853
1536,4,2,1980,Rural,1.899131166,5.994021653,2.237059317,1,1,YES,NO,YES,0,Electric,Wall,3,9,2000,461992
3324,4,1,1956,Suburban,3.629828742,3.240826643,2.862372118,1,3,YES,NO,NO,1,Electric,Wall,3,1,2008,462504
3713,3,1,1982,Suburban,1.961629026,0.191599972,3.186574439,1,3,YES,NO,YES,0,Electric,Window,3,5,2000,462809
3777,3,1,1961,Suburban,4.228437324,3.696912308,2.751152281,1,2,YES,YES,YES,0,Electric,Window,3,7,2004,463077
3074,2,1,1916,Rural,4.70938192,7.651710623,3.285871785,1,2,YES,NO,NO,1,Gas,Window,3,7,1999,463436
4701,3,2,1947,Urban,4.519388928,6.194681527,2.547551794,1,0,NO,NO,NO,1,Electric,Wall,3,8,2000,463921
1956,4,1,1912,Urban,3.732412671,9.435905025,2.369179006,1,0,NO,YES,YES,1,Gas,Wall,3,5,2019,464028
4281,4,2,1922,Rural,2.945904466,2.699247277,3.043761528,1,3,YES,YES,YES,1,Oil,Central,3,5,2003,464036
1488,4,1,1970,Suburban,2.677138227,9.620240874,2.855174046,1,3,YES,NO,YES,0,Oil,Central,3,4,2013,464120
1863,3,1,1928,Rural,1.575760376,3.942402422,3.434937054,1,1,YES,YES,YES,0,Oil,Wall,3,9,2020,464161
2879,2,2,1950,Urban,0.676030521,0.971259672,3.248040643,2,1,YES,NO,YES,1,Electric,Central,3,6,2014,464162
2799,4,1,1901,Suburban,1.641479404,6.832455958,4.44841167,1,3,YES,YES,YES,1,Oil,Wall,3,7,1993,464177
3393,3,1,1989,Urban,4.758649095,6.083369119,2.938417813,1,1,NO,YES,YES,0,Oil,Wall,3,8,2000,464459
3883,2,1,1924,Urban,4.837641196,1.436877553,3.246281813,2,2,NO,NO,YES,1,Gas,Wall,3,1,2018,464569
4419,3,1,1910,Rural,3.058635086,1.788250855,1.445051177,2,0,YES,YES,NO,1,Gas,Wall,3,1,2018,464573
3152,3,1,1967,Suburban,2.204294696,8.919158902,3.397924847,2,0,YES,NO,NO,0,Gas,Wall,3,6,1997,464690
3712,3,2,1936,Urban,2.47775246,0.987354556,3.679260881,1,0,YES,YES,NO,0,Electric,Central,3,3,2000,464697
3504,3,1,1912,Suburban,2.134025167,3.104750236,4.706219308,2,1,YES,YES,NO,1,Oil,Wall,3,4,1998,464772
2202,4,1,1977,Rural,2.145496591,0.157129547,2.216149415,2,1,YES,NO,YES,1,Electric,Wall,3,7,2005,464856
2955,4,2,1992,Suburban,2.077868803,5.222272769,2.487419896,1,0,NO,NO,YES,0,Electric,Wall,3,8,2000,464946
4335,2,1,1936,Urban,3.379988576,3.856667668,3.932753096,2,2,NO,NO,NO,1,Electric,Window,3,9,2003,465118
1652,3,1,1993,Suburban,0.451503184,0.922083702,3.16450259,1,1,YES,NO,YES,0,Gas,Central,3,2,2015,465278
2549,3,1,1962,Suburban,2.166693785,6.439237257,3.192114267,2,2,YES,YES,YES,1,Gas,Central,3,2,2015,465434
4051,2,2,1973,Suburban,1.497697277,4.747405135,2.853023018,1,2,YES,YES,YES,1,Gas,Central,3,4,2015,465852
3785,3,1,1959,Suburban,2.649129397,8.541394916,2.870227776,2,0,NO,YES,YES,0,Gas,Central,3,6,2007,466013
4911,2,1,1900,Rural,0.83652205,6.702363328,4.138780812,1,3,YES,NO,YES,1,Gas,Central,3,9,2013,466033
4876,3,2,1982,Rural,2.845708504,9.397176113,2.386130777,1,1,YES,NO,YES,0,Oil,Central,3,4,2019,466047
1928,4,2,1953,Rural,3.138006534,6.747966892,4.856393698,1,2,NO,NO,NO,0,Electric,Wall,3,3,2018,466149
4870,4,1,1905,Suburban,3.238368136,9.88986955,2.793453266,1,2,YES,NO,YES,1,Electric,Central,3,2,1993,466254
3235,4,1,1913,Suburban,3.901738819,4.488871176,2.515852869,1,1,NO,YES,YES,0,Oil,Wall,3,3,2000,466542
1701,4,2,1998,Urban,1.746136152,5.412570469,3.23086441,2,2,NO,YES,NO,0,Gas,Wall,3,8,2008,466680
3983,2,1,1926,Suburban,2.969706244,6.517270857,4.378490222,2,2,NO,YES,YES,1,Oil,Window,3,4,1997,466966
